POINT (-76.972469423800007 38.848494321),OPP 2118 RIDGECREST CT SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.968013202400002 38.854514625299998),2826 HARTFORD ST SE,8,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.047262423399999 38.914791252299999),2122 BANCROFT PL NW,2,,,,,,,
POINT (-76.974494298300002 38.941852976200003),2100 BLK UPSHUR ST NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.975249073399993 38.934719427399997),3614 SOUTH DAKOTA AVE NE/Newton St,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9739209066 38.848159442899998),2102 RIDGECREST CT SE,8,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.9675244238 38.851257537800002),2805 JASPER ST SE,8,Carpinus caroliniana,Ironwood,,,Fair,Betulaceae,Carpinus
POINT (-77.0265300521 38.940957348700003),4100 KANSAS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.071969948100005 38.969721445600001),3520 RITTENHOUSE ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.012227534100006 38.905074146300002),1152 1ST ST NW,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.063738305399994 38.940573161899998),3024 TILDEN ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.061679846600001 38.966693675),OPP 3103 OLIVER ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.021498340099996 38.966666421600003),578 SOMERSET PL NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.9315500254 38.902505536299998),OPP 930 49TH ST NE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.966848417899996 38.851189083800001),3201 BUENA VISTA TER SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.968167642799997 38.853611293299998),2709 KNOX TER SE,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.985430269099993 38.882668983599999),500 BLK 14TH ST SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.973546690099994 38.853077431300001),2214 IRVING ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.078470619699999 38.9447429214),3980 WARREN ST NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.042744533499999 38.912665104600002),1837 R ST NW,2,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-77.010469980699995 38.920287733499997),39 ADAMS ST NW,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.939270668700004 38.891829151700001),116 44TH ST NE,7,,,,,,,
POINT (-77.029065993800003 38.922484891099998),1200 blk CLIFTON ST NW,1,Quercus bicolor,Swamp white oak,,,Fair,Fagaceae,Quercus
POINT (-77.023582127899999 38.980640281900001),7446 7TH ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.978537627899996 38.848060067600002),1810 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.055396810900007 38.926576956700004),2718 27TH ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.001115159500003 38.8798734573),300 BLK VIRGINIA AVE SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.988530318299993 38.947348233900001),4725 13TH PL NE @ S. Dakota Ave,5,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.0412208865 38.943086374899998),4301 18TH ST NW,4,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.037108400299999 38.962512478),1612 MISSOURI AVE NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.023772768 38.947327315899997),801 CRITTENDEN ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.04672177499999 38.901707739599999),900 BLK 21ST ST NW/I ST,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.065879697 38.931419609199999),3307 WOODLEY RD NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.935572194700001 38.872566630500003),4376 SOUTHERN AVE SE,7,Quercus coccinea,Scarlet oak,,,Poor,Fagaceae,Quercus
POINT (-76.966781385499999 38.877180463499997),2907 M ST SE,7,Acer saccharum,Sugar maple,Trunk Rot,,Fair,Aceraceae,Acer
POINT (-76.969031881700005 38.873223693299998),1300 27TH ST SE,7,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.0223836503 38.9645945969),0 7TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.928043211900004 38.890530838799997),22 DIVISION AVE NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.054955440100002 38.9692690989),5749 26TH ST NW,4,Ulmus pumila,Siberian elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.988236188800002 38.898605509799999),625 13TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.028050363700004 38.941914827399998),OPP 1240 UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.970874176600006 38.869857966399998),OPP 1625 25TH ST SE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.953855009500003 38.8667204781),3456 PENNSYLVANIA AVE SE,7,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.9661719132 38.8585524159),2855 DENVER ST SE,7,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-76.965261213399998 38.8573270025),2900 ERIE ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.000258346699994 38.826284579800003),4235 4TH ST SE,8,,,,,,,
POINT (-77.034659516399998 38.911605783799999),1612 15TH ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.014074843700001 38.916241589499997),100 blk THOMAS ST NW,5,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.021123509700004 38.940599101799997),4023 NEW HAMPSHIRE AVE NW,4,Ulmus 'Accolade',Elm (Accolade),,,Excellent,Ulmaceae,Ulmus
POINT (-76.981614257900006 38.904603409400003),1110 16TH ST NE,5,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.961950773500007 38.858402689499997),3100 BLK DENVER ST SE,7,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.988435543199998 38.843442925300003),3232 13TH ST SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.002415630599998 38.8476658951),409 NEWCOMB ST SE,8,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.972976127699994 38.849367350100003),2237 SAVANNAH TER SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.969756706 38.852983440800003),2700 BLK JAMES M MCGEE JR ST SE / AL AVE,8,Aesculus pavia,Red Buckeye,,,Good,Sapindaceae,Aesculus
POINT (-76.97254816 38.849918240400001),2244 SAVANNAH TER SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.004531215499995 38.845717393599998),2958 2ND ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.001984082600003 38.848574334200002),400 MELLON ST SE,8,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.977342037400007 38.942400418799998),4316 19TH PL NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.972529620900005 38.849778583199999),2249 SAVANNAH TER SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.940010669599999 38.8691040633),4286 SOUTHERN AVE SE,7,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.00448269 38.846859708399997),opp 218 ORANGE ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.061265419799994 38.9062562513),1238 31ST ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.024394793799999 38.879781112099998),700 blk MAINE AVE SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.997575380599997 38.892071491199999),622 CONSTITUTION AVE NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.031285459100005 38.945121885900001),1327 ALLISON ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.003021504900005 38.9433290777),224 WEBSTER ST NE,5,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-76.996459197700005 38.892070055399998),OPP 655 CONSTITUTION AVE NE,6,Magnolia Species,Magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.014144250499996 38.953257439799998),254 HAMILTON ST NW,4,Quercus coccinea,Scarlet oak,,,Poor,Fagaceae,Quercus
POINT (-77.074675238 38.942464339499999),4102 38TH ST NW,3,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.995265012399997 38.8917660105),725 MASSACHUSETTS AVE NE,6,Tilia tomentosa,Silver linden,,,Fair,Tiliaceae,Tilia
POINT (-77.049246598099998 38.911749183600001),2203 MASSACHUSETTS AVE NW,2,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.035038069400002 38.986132000700003),1520 LOCUST RD NW,4,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-76.954591035500002 38.890640374),3509 AMES ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.057405817900005 38.905341405199998),2811 M ST NW,2,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.055654809700002 38.923398959099998),2601 CALVERT ST NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.032380890900001 38.971471231499997),6712 14TH PL NW,4,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.966701155899997 38.870488356700001),1600 28TH PL SE,7,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.962756955499998 38.871899348100001),3025 P ST SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.08946844499999 38.909660391300001),Opp 1519 Elliot Pl NW,3,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.032177048799994 38.9230097879),2500 blk 4TH ST NW,1,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.960898892299994 38.871257563699999),3100 BLK P ST SE,7,Acer platanoides,Norway maple,,,Excellent,Aceraceae,Acer
POINT (-76.971762291199994 38.934151827),2400 NEWTON ST NE,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.013713996199996 38.961858693),5914 2ND ST NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.965729833300003 38.8698503468),1620 29TH ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.938052194600004 38.9129582829),4401 QUARLES ST NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.032703435800002 38.903171560899999),1025 VERMONT AVE NW,2,,,,,,,
POINT (-77.040332154400005 38.9036814022),1720 L ST NW,2,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.059219253899997 38.905050788600001),1000 BLOCK 30TH ST NW,2,,,,,,Tiliaceae,
POINT (-77.058373267299999 38.9261590777),2858 29TH PL NW,3,Ulmus americana,American elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.050920094199995 38.9017842079),900 BLK NEW HAMPSHIRE AVE NW,2,,,,,,Fagaceae,Quercus
POINT (-77.008785039700001 38.827476292299998),4303 SOUTH CAPITOL TER SW,8,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.001814433899995 38.824005875099999),4560 3RD ST SE,8,Eucommia ulmoides,Hardy Rubber Tree,,,Excellent,Eucommiaceae,Eucommia
POINT (-76.9995818668 38.899573233399998),722 5TH ST NE,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.020007808800003 38.9107880448),1534 6TH ST NW,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.983826217699999 38.903909951199999),1405 STAPLES ST NE,5,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,,
POINT (-76.963078305099998 38.876814062699999),3110 M PL SE,7,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.036263497899995 38.976411011499998),7115 16TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.002101063599994 38.917213258099999),1956 3RD ST NE/U St,5,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.010430973300004 38.828713576399998),145 CHESAPEAKE ST SW,8,Quercus montana,Rock chestnut oak,,,Good,Fagaceae,Quercus
POINT (-77.016089289 38.964782534500003),6127 3RD ST NW,4,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.959989445399998 38.882795784499997),3233 E ST SE,7,Amelanchier arborea,Downy serviceberry,,,Excellent,,
POINT (-76.939247472100007 38.869702801099997),4290 SOUTHERN AVE SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.966800322300003 38.869116232300001),1707 28TH PL SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.070771808399996 38.960765878899998),5300 blk CHEVY CHASE PKWY NW,3,,,,,,Fagaceae,Quercus
POINT (-76.967017133100001 38.858297447),OPP 2845 DENVER ST SE,7,Carpinus caroliniana,Ironwood,,,Fair,Betulaceae,Carpinus
POINT (-77.070748369699999 38.942159368799999),3646 UPTON ST NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.057028159400005 38.9690654626),5907 NEBRASKA AVE NW,4,Celtis occidentalis,Redbud,,,Excellent,Betulaceae,Cercis
POINT (-77.057422514199999 38.980245703400001),3208 CHESTNUT ST NW,4,Crataegus phaenopyrum,Washington hawthorn,,,Good,Rosaceae,Crataegus
POINT (-77.070096203800006 38.953265185200003),3600 ELLICOTT ST NW,3,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.003805068800006 38.940674245),201 TAYLOR ST NE,5,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.9690430693 38.869847655500003),1615 27TH ST SE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.982291392099995 38.869443066899997),1700 BLK 16TH ST SE,8,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.008659770700007 38.9096987625),unit blk P ST NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.01742785499999 38.938951872499999),407 RANDOLPH ST NW,4,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.957442028399996 38.869038357900003),1714 33RD PL SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.025649666099994 38.922816297499999),3500 R STREET NW,1,,,,,,,
POINT (-76.972746775299996 38.869953152199997),2308 NAYLOR RD SE,8,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.019143744600001 38.947512253100001),430 DECATUR STREET NW,4,,,,,,,
POINT (-77.058622400299996 38.968209485800003),5861 NEBRASKA AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.072902173599999 38.916112686600002),1920 37TH ST NW,2,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.990186252699999 38.880290372200001),710 12TH ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.023823513500005 38.971235640700002),730 WHITTIER ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.963012926600001 38.875574236399999),opp 3061 M ST SE,7,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-77.084237095600002 38.930878032099997),opp 3020 NEW MEXICO AVE NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.089188179 38.911077877799997),OPP 4605 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.016773121400007 38.942196472200003),327 UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.0441766884 38.923550321199997),OPP 2611  ADAMS MILL RD NW,1,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.044016206199998 38.923480611499997),OPP 2605 ADAMS MILL RD NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.998572672600005 38.827151651699999),4267 6TH ST SE,8,Malus 'Harvest Gold',Crabapple (Harvest Gold),,,Excellent,Rosaceae,Malus
POINT (-77.0415703197 38.941838256499999),1800 UPSHUR ST NW,4,,,,,,Rosaceae,Prunus
POINT (-77.066440985200003 38.966917320699999),opp 5801 33RD ST NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.048119791 38.912668222299999),2131 R ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.993821777700006 38.886962477300003),219 9TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.047044074300004 38.910994895100004),2100 BLK MASSACHUSETTS AVE NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-76.97915188499999 38.940187958199999),4113 18TH PL NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.013464325599998 38.941942838199999),0 ROCK CREEK CHURCH RD NW,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.9777069477 38.928200881099997),1915 RHODE ISLAND AVE NE,5,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.022389275699993 38.970942280300001),6623 7TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.935186302399998 38.911278193699999),1600 BLK KENILWORTH AVE NE,7,Juniperus virginiana,Eastern redcedar,,,Good,Cupressaceae,Juniperus
POINT (-77.008205203100005 38.82356783),opp 49 GALVESTON ST SW,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.040715689500004 38.909591600799999),1750 P ST NW,2,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.998558400899995 38.825991835099998),4200 BLK 6TH ST SE,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.010590654699996 38.873881781199998),1322 HALF ST SW,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Dead,Hamamelidaceae,Liquidambar
POINT (-76.983717369 38.899550001100003),7000 BLK 15TH ST NE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.045316839700007 38.914803239400001),2000 FLORIDA AVE NW,2,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.044942892600005 38.911673209200003),1610 20TH ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.026173188800001 38.928386381300001),3000 BLK SHERMAN AVE NW (MEDIAN),1,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.026746733799996 38.951938751599997),915 GALLATIN ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.077212088600007 38.943745005899999),opp 4200 WISCONSIN AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.979310679500003 38.905020746300004),1636 LYMAN PL NE/Bladensburg Rd,5,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.978824598100005 38.8499433422),1836 WEBSTER PL SE,8,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-76.971177694299996 38.869435813),2351 R ST SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.951578947599998 38.869024488400001),Opp 1647 38TH ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.986545054800004 38.909710900900002),1705 WEST VIRGINIA AVE NE,5,,,,,,,
POINT (-76.957047707300006 38.868492888699997),1738 33RD PL SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.068579836699996 38.937211058),3523 35TH ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.990159840700002 38.944001548099997),4400 blk 12th St NE/Varnum,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.998814531700006 38.832434360800001),600 CONDON TER SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.980840300099999 38.887781817399997),125 17TH ST SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.029953650099998 38.940859801899997),1303 TAYLOR ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.991015345700006 38.942826081100002),1019 VARNUM ST NE/10th St,5,Quercus palustris,Pin oak,,,Dead,Fagaceae,Quercus
POINT (-77.032267033300002 38.949050356199997),1333 DELAFIELD PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.021731293100004 38.9258507196),600 blk GIRARD ST NW,1,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.050728358800001 38.911305010500001),1606 23RD ST NW,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.001559928899994 38.836166801300003),200 blk WILMINGTON PL SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.000966948599995 38.919136681300003),327 W ST NE,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.979209360200002 38.869169491699999),1700 Blk MINNESOTA AVE SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.973573676200004 38.869531284099999),2228 R ST SE,8,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.963970086399996 38.871968674800002),OPP 3012 P ST SE,7,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.934951617799996 38.8955845471),512 47TH ST NE,7,,,,,,,
