POINT (-76.990290880399996 38.864028443199999),OPP 2224 MARTIN LUTHER KING JR AVE SE,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.032355796399997 38.962010975699997),1375 MILITARY RD NW,4,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.076582857800005 38.955559034700002),3849 GARRISON ST NW,3,Liquidambar styraciflua 'Slender Silhouette',Slender Silhouette Sweetgum,,,Good,Altingiaceae,Liquidambar
POINT (-77.041210865099998 38.942453651500003),4209 18TH ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.03633972199999 38.942126012800003),4203 16TH ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.100707956400001 38.938514689599998),5065 SEDGWICK ST NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.103926667699994 38.927092961299998),5240 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,Scale,Fair,Fagaceae,Quercus
POINT (-77.106350849500004 38.928084705800003),5332 SHERIER PL NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.042966899199996 38.946608642),4500 BLK COLORADO AVE NW,4,,,,,,Null,Other
POINT (-77.084757404399994 38.910234329399998),4486 Q ST NW,3,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.026051776100005 38.906177254399999),1216 10TH ST NW,2,,,,,,,
POINT (-77.093555730099993 38.927935772600001),2901 49TH ST NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.081433931399999 38.911757082500003),4401 GREENWICH PKWY NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.013990455599995 38.914964003100003),150 RHODE ISLAND AVE NW,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.087777334699993 38.913502988600001),4628 RESERVOIR RD NW,3,Amelanchier laevis,Alleghany serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.004849926700004 38.942922320199997),120 VARNUM ST NE,5,,,,,,,
POINT (-77.082532032800003 38.910650498),4432 Q ST NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.980020752399994 38.939181369099998),4000 blk 18TH ST NE/Randolph,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.985882487500007 38.884440730400001),345 KENTUCKY AVE SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.092924453099997 38.914547288599998),4761 MACARTHUR BLVD NW,3,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-76.997168662899995 38.950608703299999),627 FARADAY PL NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994949551700003 38.950355950400002),5010 8TH ST NE/Emerson St,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.945170185400002 38.892137244899999),200 BLK FLINT PL NE,7,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.000507302399996 38.891622785800003),123 4TH ST NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.999669362600002 38.891971199499999),421 CONSTITUTION AVE NE,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.012118748600003 38.944360021900003),100 BLK WEBSTER ST NW,4,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.001918795799995 38.890994089899998),300 A ST NE,6,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-77.038414548899993 38.915976423700002),1907 17TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0152868821 38.974197110799999),6949 MAPLE ST NW,4,Cercis canadensis,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983800830299998 38.879443174099997),0 15TH ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.985171092800002 38.864023257200003),OPP 1420 W ST SE,8,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.035274301100003 38.909597020699998),1514 P ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.036426689699994 38.911271937499997),1602 16TH ST NW,2,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-76.981595065299999 38.861779127399998),2331 GREEN ST SE,8,Quercus shumardi,Shumard oak,,,Excellent,Fagaceae,Quercus
POINT (-76.93480641 38.894832830200002),OPP 420 47TH ST NE,7,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.998051943600004 38.903685724699997),601 L ST NE,6,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.977314504 38.8952503951),412 19TH ST NE,6,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.018863123 38.909030145099997),1411 5TH ST NW,2,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.002003991699993 38.828731803),OPP 4311 3RD ST SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.046002909400002 38.897301745199997),2020 F ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.946837332699999 38.893398973300002),301 40TH ST NE,7,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.072353882499996 38.945380966499997),4313 37TH ST NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.072388002300002 38.9246664892),3624 EDMUNDS ST NW,3,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-76.977124550599996 38.906171002500002),1215 18TH PL NE,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.077105554 38.961553984200002),5405 39TH ST NW,3,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.071453065300005 38.959083529200001),3725 JENIFER ST NW,3,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.034447193099993 38.914458339200003),OPP 1810 15TH ST NW,2,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.035896518900003 38.905718241400002),1527 M ST NW,2,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.038387595100005 38.9074067293),1300 BLOCK 17TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.990711589499995 38.885249543299999),1117 S. CAROLINA AVE SE/11th St,6,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-76.993009462800003 38.930512055800001),914 KEARNY ST NE,5,Acer saccharum,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-76.978642291200003 38.902565857799999),1700 BLK K ST NE,5,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.014632633800005 38.956687303400003),235 MISSOURI AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0382766922 38.940475727699997),4020 17TH ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.010017209699996 38.957618289700001),16 LONGFELLOW ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.038533231399995 38.941562151399999),4120 17TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.029501967800002 38.896990839300003),555 13TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.961427921400002 38.861908412299996),2200 blk 32ND ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.969211343500007 38.866031117399999),2701 FORT BAKER DR SE,7,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.985649557399995 38.864788571699997),2100 BLK 14TH ST SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.928367246500002 38.888443605100001),5045 AYERS PL SE,7,,Crape myrtle,,,,,
POINT (-77.013691895199997 38.944415164600002),125 WEBSTER ST NW,4,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.043086211499997 38.917782118300003),1842 CALIFORNIA ST NW,1,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-77.028974551499999 38.884180390300003),1200 BLK MARYLAND AVE SW,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.027078001500001 38.972940726600001),opp 6817 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.036133527900006 38.908752547),1500 blk O ST NW,2,Quercus shumardi,Shumard oak,,,Good,Fagaceae,Quercus
POINT (-76.936931893700006 38.891841277399998),4575 BLAINE ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.972016592800003 38.862821479300003),2410 GOOD HOPE RD SE,8,Acer griseum,Paperbark Maple,,,Good,Aceraceae,Acer
POINT (-77.042003292800004 38.989526827900001),1837 REDWOOD TER NW,4,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-76.961101401400001 38.878735151100003),3202 MINNESOTA AVE SE,7,,,,,,,
POINT (-76.951192587600005 38.863111842400002),3812 W ST SE,7,Magnolia virginiana,Sweetbay magnolia,,,Fair,Magnoliaceae,Magnolia
POINT (-76.9709091239 38.862312446200001),2400 BLK GOOD HOPE RD SE,8,Cercis canadensis 'Forest Pansy',Forest Pansy redbud,,,Fair,Fabaceae,Cercis
POINT (-77.046929692199996 38.988077775599997),2107 PLYMOUTH CIR NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.045754296599995 38.9914753264),8224 WEST BEACH TER NW,4,,,,,,Null,Other
POINT (-77.046932117099999 38.987093675600001),8001 PARKSIDE LN NW,4,,,,,,,
POINT (-77.04175189599999 38.994598635),8425 EAST BEACH DR NW,4,,,,,,,
POINT (-77.004312289400005 38.916250420799997),167 TODD PL NE,5,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-77.089116806199996 38.909839760399997),1531 ELLIOT PL NW,3,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.037980328299994 38.912565688100003),1636 R ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.035802826899996 38.9471464485),1516 CRITTENDEN ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.034540238600002 38.949788103800003),1409 EMERSON ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.079875589 38.959081169299999),3929 JENIFER ST NW,3,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.944118371900004 38.879873061),736 ADRIAN ST SE,7,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.992128698599998 38.8640341049),2300 BLK SHANNON PL SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.03248183 38.9497022706),OPP 1329 EMERSON ST NW,4,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-76.986333959099994 38.8629016991),2245 14TH ST SE,8,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-76.958984200200007 38.861225895399997),2319 BRANCH AVE SE,7,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.037932867199999 38.946187791200003),1613 BUCHANAN ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.092385811699998 38.947966445799999),4600 blk ALBEMARLE ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.983708968299993 38.943354351399996),4300 BLK 16TH ST NE/S.Dakota Ave,5,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-77.043294708800005 38.907302157700002),1800 Block N ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.006191121399993 38.841205006099997),100 BLK RALEIGH ST SE,8,Aesculus pavia,Red Buckeye,,,Good,Sapindaceae,Aesculus
POINT (-77.067137198599994 38.947956648100003),OPP 3500 ALBEMARLE ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.053422938899999 38.927040255500003),2801 CONNECTICUT AVE NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.944840950200003 38.866130078799998),1815 41ST PL SE,7,Syringa reticulata,Lilac,,,Dead,Oleaceae,Syringa
POINT (-76.945655212600002 38.8685356099),1507 FORT DAVIS PL SE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.933939621500002 38.874374672),1307 46TH ST SE,7,,,,,,,
POINT (-76.9690832398 38.857750769200003),2515 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Fair,Fagaceae,Quercus
POINT (-76.932958210899997 38.896174130600002),4903 FITCH PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.941522206599998 38.876545930399999),810 RIDGE RD SE,7,Magnolia virginiana,Sweetbay magnolia,,,Dead,Magnoliaceae,Magnolia
POINT (-76.919213302100005 38.895201141100003),416 57TH ST NE,7,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.9597935492 38.895886622699997),400 BLK ANACOSTIA AVE NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.935283878800007 38.8958434408),4558 EADS PL NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.956662909 38.858230600600002),2605 34TH ST SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.039332204700003 38.9118350022),1718 CORCORAN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.999028082300001 38.886489516700003),OPP 510 SEWARD SQ SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.002048163799998 38.865796730299998),"South Capitol Street, I-295, 11th St. & Frederick*",8,,,,,,,
POINT (-77.061140127499996 38.93570104),3434 30TH ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Fair,Rosaceae,Prunus
POINT (-76.980700809799998 38.937407471100002),3905 17TH PL NE/Otis Pl,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.9504227826 38.863144363799996),2038 FT DAVIS STREET SE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.960537319099998 38.863158845400001),2100 BLK 32ND PL SE,7,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-76.995673066799995 38.859672504700001),opp 1269 SUMNER RD SE/Wade Rd,8,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.986185713400005 38.897387613200003),1366 F ST NE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.002784642799995 38.838047457599998),100 BLK UPSAL ST SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.098525482100001 38.920591966899998),4954 MACARTHUR BLVD NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.997343058200002 38.833393127599997),600 BLK CONDON TER SE,8,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.931320950499995 38.901546130900002),4906 JAY ST NE,7,Acer saccharinum,Silver maple,,,Poor,Aceraceae,Acer
POINT (-76.919120142799997 38.891158415699998),200 BLK 57TH PL NE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.959570204900004 38.894121666799997),3300 BLK CLAY PL NE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.976287713299996 38.892387077599999),206 20TH ST NE,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.020637373900001 38.948495459900002),521 DECATUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.96143728 38.920567528200003),0 33RD ST NE,5,,,,,,,
POINT (-76.981060472 38.881214279600002),1629 G ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.965786252599997 38.877667603200003),OPP 2910  M PL SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.036471753100003 38.970226620799998),6630 16TH ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.995744069400004 38.858056515900003),2635 MARTIN LUTHER KING JR AVE SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.957567798599996 38.895015178199998),OPP 403 34TH ST NE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-76.958611883700001 38.892846753500002),3336 BAKER ST NE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.015471154599993 38.9125577983),opp 303 R ST NW,5,,,,,,,
POINT (-76.983706446900001 38.8921651092),200 BLK 15TH ST NE,6,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-77.030342298299999 38.961054035099998),1300 NICHOLSON STREET NW,4,,,,,,,
POINT (-76.958943012500001 38.926566835),"Ft. Lincoln Dr. and 31st Pl., NE",5,,,,,,,
POINT (-76.973575459200006 38.896750628299998),522 23RD PL NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.933477098699996 38.9100448039),4716 QUARLES ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.0182355906 38.952423936400002),5106 KANSAS AVE NW,4,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.023816953899995 38.887200706800002),UNIT BLOCK 9TH ST SW/ BTW IND. AVE & C ST,6,Acer saccharum,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-76.998191150799997 38.904936851899997),611 ORLEANS PL NE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.001019249300001 38.8974129116),328 F ST NE,6,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,,Gymnocladus
POINT (-77.063316514899995 38.943622236800003),4200 CONNECTICUT AVE NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.028023066900005 38.908415199300002),1300 BLOCK 12TH ST NW,2,,,,,,Aceraceae,Acer
POINT (-76.990891401400006 38.941757763),1023 UPSHUR ST NE,5,Cercidiphyllum japonicum,Katsuratree,,,Fair,Cercidiphyllaceae,Cercidiphyllum
POINT (-76.994890551699996 38.948448253599999),opp 4902 8TH ST NE,5,,,,,,,
POINT (-77.066110143200007 38.955900220899998),5110 33RD ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.982822470599999 38.865502453700003),1514 U ST SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.993557009300005 38.867745893799999),"South Capitol Street, I-295, 11th St. & Frederick*",8,,,,,,,
POINT (-76.988584980699997 38.84001118),OPP 3520 13TH ST SE,8,,,,,,Null,Other
POINT (-76.9968109701 38.9036855059),641 L ST NE,6,Celtis occidentalis,,,,Excellent,Aceraceae,Acer
POINT (-76.976797670300002 38.843558800300002),"Mississippi Ave., between 1st St. and Southern Av*",8,,,,,,,
POINT (-77.029032351400005 38.908631889699997),1219 O ST NW,2,Morus alba,Mulberry,,,Good,Moraceae,Morus
POINT (-77.011252334800005 38.962797906799999),100 BLK PEABODY ST NW,4,Quercus alba,White oak,,,Poor,Fagaceae,Quercus
POINT (-76.991804103299998 38.8859926855),1000 blk C ST SE,6,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.018185867699998 38.8972736841),400 BLOCK F ST NW,2,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.991904091199999 38.912696979700002),900 blk MOUNT OLIVET RD NE/clover,5,,,,,,,
POINT (-76.991404675 38.912703634700001),9TH BRIDGE RTW,5,,,,,,Null,Other
POINT (-76.991364531900004 38.912734870199998),9TH ST BRIDGE RTW,5,,,,,,,
POINT (-77.041894684200003 38.924567810200003),1752 LANIER PL NW,1,,,,,,Fagaceae,Quercus
POINT (-76.991318212899998 38.9127805221),9TH ST BRIDGE RTW,5,,,,,,,
POINT (-77.038907250299999 38.904824394199998),1705 DE SALES ST NW,2,Aesculus hippocastanum,Horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-77.041600557600006 38.923295893499997),OPP 1773 COLUMBIA RD NW,1,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.998592469200005 38.858646177099999),1338 STEVENS RD SE,8,,,,,,,
POINT (-77.052695847 38.9075648321),2425 N STREET NW,2,,,,,,,
POINT (-77.064618581 38.964864332700003),3212 MCKINLEY ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.989741782 38.856354404100003),2600 BLK DOUGLASS PL SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.025696007199997 38.901717279),901 NEW YORK AVE NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.006868199300001 38.942922980100001),36 VARNUM ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.0271936006 38.983937030200003),1100 BLK KALMIA RD NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.934951917 38.896046507699999),520 47TH ST NE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.049276290899996 38.897423891300001),2200 BLK F ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.937528882400002 38.897468702700003),OPP 4500 FOOTE ST NE,7,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.009358627799998 38.896212434799999),UNIT BLOCK E ST NW,6,Ginkgo biloba (male),Ginkgo (male),,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.094268337499997 38.921355289899999),2237 48TH ST NW,3,Cornus florida,Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-76.9285296794 38.879634552900001),"Benning Rd., north of Hanna Pl. & Southern Ave., *",7,,,,,,,
POINT (-76.992887102099999 38.898370917500003),"9th and 10th Sts., to F and G Sts., NE",6,,,,,,,
POINT (-77.007073074600001 38.879379222200001),70 I ST SE,6,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.945160452400003 38.899116701600001),OPP 4015 GAULT PL NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.018017777899999 38.9026781353),465 K ST NW,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.037882354199994 38.923775451799997),opp 2517 MOZART PL NW,1,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-77.035250694599995 38.918066748299999),1500 V ST NW,1,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-76.983736983699998 38.868816770700001),1437 RIDGE PL SE,8,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-77.031974573300005 38.933127704699999),1364 MERIDIAN PL NW,1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.021182330299993 38.937654318699998),624 QUINCY ST NW,4,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.963456998400005 38.861148376),3031 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.985774809399999 38.862427331699998),1400 BLK CEDAR ST SE,8,Chionanthus retusus,Chinese Fringetree,,,Excellent,Oleaceae,Chionanthus
POINT (-76.9362243299 38.891951355899998),4610 BLAINE ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.961803539499996 38.861775098700001),3130 ALABAMA AVE SE,7,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.91936095299999 38.893761749699998),5643 CLAY PL NE,7,Acer platanoides,Norway maple,,,Dead,Aceraceae,Acer
POINT (-76.973275571100004 38.853857739),3000 BLK 23RD ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.988853200199998 38.863781879500003),1200 BLK PLEASANT ST SE,8,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
